TAESD32,AESD32,TAESD64,AESD64,TAESE32,AESE32,TAESE64,AESE64,TCRC32,CRC32,TCRC64,CRC64,TDIJK32,DIJK32,TDIJK64,DIJK64,TFFT32,FFT32,TFFT64,FFT64,TQSORT32,QSORT32,TQSORT64,QSORT64,TSSEARCH32,SSEARCH32,TSSEARCH64,SSEARCH64,TMXM32,MXM32,TMXM64,MXM64,TSUSANC32,SUSANC32,TSUSANC64,SUSANC64,TSUSANE32,SUSANE32,TSUSANE64,SUSANE64,TSUSANS32,SUSANS32,TSUSANS64,SUSANS64
130569618,0.49484,129646275,0.31241,118415000,0.53664,75089379,0.34468,129124734,0.24553,147853617,0.22557,174041889,0.4852,173800908,0.2221,211116891,0.24389,228806199,0.32722,122291094,0.67802,76765224,0.22584,33381129,0.51696,52530852,0.20218,155116113,0.4892,109661385,0.29054,22140693,0.3828,33515397,0.23086,30967311,0.4465,40194729,0.21776,80524728,0.37744,120819156,0.304
130611201,0.50278,132705882,0.31172,120827500,0.53237,75415530,0.34828,130417815,0.24441,160308978,0.21295,175149099,0.48829,179078442,0.22019,214999140,0.2415,231080238,0.33016,129525534,0.65106,78081351,0.22477,33773412,0.51596,52707705,0.20222,155921721,0.49247,113687922,0.287,22402716,0.40337,33542952,0.2325,31007892,0.44728,40864566,0.21513,83490147,0.37391,122223960,0.30584
132053079,0.50627,133895757,0.31288,121180000,0.54288,75444588,0.35219,131463903,0.24563,162750852,0.21259,179371026,0.48435,180873525,0.22019,215638416,0.24265,233612292,0.33238,130817613,0.65363,78876438,0.22565,34389642,0.51033,52749288,0.20319,161945244,0.48603,115971981,0.28607,22722855,0.40372,33542952,0.23192,31663701,0.43884,40951740,0.21509,83624415,0.37807,123262533,0.30752
133707882,0.50668,133929825,0.31658,122903000,0.54169,75707112,0.35676,133908783,0.24658,164135616,0.21284,182146566,0.48442,182874018,0.22061,216346329,0.24394,235047657,0.33632,134831124,0.64594,79908498,0.22471,34743348,0.5095,52920129,0.20334,163710267,0.48437,116076189,0.28757,22911732,0.40673,33689244,0.23333,31714803,0.44087,41084505,0.21541,84749160,0.38015,123301110,0.31008
134566095,0.51023,134373711,0.31936,123918500,0.54228,75733164,0.36004,135274008,0.2478,168942711,0.20938,182664600,0.48569,184509282,0.22146,218511651,0.24684,239859261,0.33445,135610680,0.65531,80451582,0.22552,35188737,0.50913,53063916,0.20382,167484801,0.48609,122183379,0.2777,23424255,0.40816,33701769,0.23418,31851075,0.44048,41451237,0.21419,85099860,0.38494,123323655,0.31577
135550560,0.51535,136308072,0.31825,124267500,0.54814,75772242,0.3648,135863184,0.25104,170620059,0.21162,184068903,0.48719,184668600,0.22462,219270666,0.24812,242562657,0.33629,138981909,0.65005,81570315,0.22482,35605569,0.50665,53103996,0.20471,170119560,0.48837,126401298,0.27256,23781969,0.4119,33703272,0.23479,32038950,0.44017,41607048,0.21411,85785729,0.38644,124323150,0.31772
137229411,0.51765,137754459,0.31907,124408500,0.55723,81132441,0.34603,138899745,0.2521,170919156,0.21371,190968675,0.47853,187254762,0.22536,222785682,0.2491,251257011,0.32999,139343631,0.65913,82752174,0.22476,35732823,0.51155,53150088,0.20617,171653622,0.49006,127800090,0.27348,24008421,0.42155,33964794,0.23405,32385642,0.43694,41776887,0.21382,86745645,0.38826,126310116,0.31634
137910771,0.51992,138691830,0.32099,126238500,0.55642,82416504,0.34459,139768980,0.25285,172509330,0.2146,193211652,0.48378,191383503,0.22409,228338265,0.24472,253120230,0.33271,142870170,0.65506,82934037,0.22661,35839536,0.51456,53185158,0.2071,173118546,0.49755,131477931,0.26901,24525453,0.41978,34057980,0.234,32873616,0.43144,41824482,0.21382,89749641,0.38415,127496985,0.31845
138882210,0.52514,140212866,0.32102,128547500,0.557,82418508,0.348,142067067,0.25565,176440677,0.21382,196494204,0.48417,191680095,0.22703,231117813,0.24477,255743967,0.33362,144435795,0.65604,82949067,0.22887,35848053,0.52032,53389566,0.20709,173817942,0.49876,136162281,0.26219,24665733,0.42429,34195755,0.2335,32902674,0.43189,41968770,0.21357,89955552,0.38884,129480444,0.31916
145931280,0.50834,141468873,0.32155,129768000,0.55923,85257174,0.34118,144181287,0.25851,179737758,0.21229,200076354,0.48589,200109921,0.22045,231669915,0.24661,256123725,0.33703,145351122,0.65917,83759184,0.22905,36262881,0.51688,53453193,0.20775,175934166,0.49917,136291038,0.26459,24796494,0.43208,34797957,0.23046,33777420,0.42296,41978289,0.21391,92445021,0.39443,130938354,0.3213
149560524,0.50155,141912258,0.32495,133107500,0.5506,86921496,0.33859,144770463,0.25921,179954190,0.21764,203521230,0.48655,202997685,0.21958,232545663,0.24886,265463367,0.33282,150971340,0.641,86038734,0.22551,36688731,0.5135,53564916,0.20837,178168626,0.49742,136674303,0.26622,25458816,0.42703,34846053,0.23065,33866598,0.42299,42012858,0.21438,93942009,0.39242,131269014,0.32488
152811513,0.49563,142574580,0.32695,140778000,0.52648,87300252,0.34262,145892703,0.25812,180836451,0.21923,211991637,0.47304,219991104,0.20673,234347259,0.2506,265592625,0.33916,154568520,0.63433,86052762,0.22722,36723801,0.51492,54134052,0.20729,183743253,0.49454,138447342,0.26607,26713320,0.41129,34876113,0.23084,33950766,0.42288,42187206,0.21402,96039696,0.394,138480408,0.31507
153387663,0.4987,143899224,0.32684,141277000,0.53345,89545233,0.33807,147031476,0.25924,184510785,0.21696,212930010,0.4802,220109340,0.20884,234532629,0.25422,267612156,0.34331,156123123,0.63777,87273699,0.22613,37425201,0.51063,54175635,0.20809,186627510,0.49207,141740415,0.26426,26878650,0.41776,34906674,0.23114,34049964,0.42264,42190212,0.21423,97053720,0.39856,141624684,0.31212
153997380,0.50139,145547013,0.32754,145131000,0.52438,89757156,0.34158,150819537,0.26051,186034827,0.21813,220987092,0.46928,223074258,0.21047,236205468,0.25607,274818540,0.33903,157075023,0.64281,87541233,0.22706,37463778,0.51576,54225735,0.20863,201966126,0.4643,142971873,0.26418,26881656,0.42425,34927716,0.23117,34094052,0.42355,42348528,0.21456,97969047,0.40523,143683293,0.31228
154737357,0.50569,148139688,0.32551,146047000,0.52744,90348336,0.34243,156215307,0.25675,186152061,0.22149,221500116,0.47224,225678957,0.21037,237503058,0.25662,279149184,0.33728,158230830,0.64738,88080810,0.2282,37772394,0.51514,54939159,0.20728,202664520,0.46648,144215355,0.26471,27012918,0.42885,35041944,0.23096,34443249,0.42028,42553938,0.21439,99866334,0.40984,145104129,0.31338
160422705,0.49455,151257411,0.32216,148294000,0.52944,91830795,0.34055,158134137,0.25669,186297852,0.22331,222721053,0.47501,236753562,0.20432,240735009,0.25575,291587511,0.32854,161351058,0.64198,89527698,0.22652,37999347,0.51807,54941163,0.20816,204580344,0.46952,146294004,0.26453,27140172,0.43242,35177715,0.23056,34488339,0.42062,42601032,0.21459,101766126,0.40947,145572063,0.31689
163738824,0.48925,154281447,0.31979,148749500,0.53459,93734595,0.33699,159326517,0.25635,186802359,0.22329,225336774,0.47846,237676404,0.20527,244530084,0.25435,293198226,0.33131,165374088,0.6343,89727597,0.22756,38985315,0.50878,55338456,0.20838,210958575,0.45972,146996907,0.26494,27994878,0.42273,35358576,0.22998,34605072,0.41986,42865059,0.21412,102013119,0.41392,145682784,0.31934
166015368,0.49073,157482837,0.31744,151636000,0.53078,96267150,0.33214,159468801,0.25899,191772279,0.22011,230003589,0.47221,239346237,0.20655,247891293,0.25323,300701202,0.32677,167829489,0.63076,89777697,0.22859,39336015,0.50631,55476732,0.20888,215388918,0.45702,148202814,0.26465,28057002,0.42908,35499858,0.22941,34634130,0.42066,42915660,0.21485,103057203,0.4185,145808034,0.32621
168117564,0.49019,157564500,0.31981,156093000,0.52078,97765140,0.33089,160753365,0.25896,193579887,0.21899,232686444,0.47225,239962467,0.20904,249331167,0.25432,305288358,0.32751,172469751,0.61848,90228096,0.23026,39917175,0.50367,55737753,0.20877,215560260,0.46588,148975356,0.26522,28151190,0.4335,35506872,0.2297,34732827,0.4213,43016361,0.21504,104571225,0.42509,145813044,0.33144
168594516,0.4935,158040951,0.32243,156476000,0.52756,98001111,0.33322,161597049,0.26028,196111440,0.218,232915401,0.47725,241965465,0.21125,249362229,0.25598,308984235,0.32841,187354461,0.57696,90420480,0.23147,40326993,0.50108,56133042,0.20852,216134406,0.47259,150456312,0.2644,28196280,0.44221,35519898,0.22994,34847556,0.42107,43016361,0.21551,104851785,0.4312,147140193,0.33289
169744311,0.49658,158086542,0.3256,156528000,0.53035,99182469,0.33249,165690720,0.2565,197988186,0.21838,236409375,0.47483,245217957,0.2109,249962928,0.25791,309645054,0.33096,188098446,0.58043,90684006,0.23355,40971279,0.49576,56235246,0.20907,224009124,0.45975,151864623,0.26584,28196280,0.43878,35545950,0.23035,35008377,0.42037,43206240,0.2154,106184946,0.43363,147409731,0.33657
170638596,0.50372,159782928,0.32747,160178500,0.52455,99292188,0.33516,173558925,0.24887,203510709,0.2154,242676885,0.47026,245644308,0.21208,250423848,0.25982,311478213,0.33263,192922575,0.57203,91264665,0.23428,41093022,0.49834,56367510,0.20923,224707518,0.46305,152390673,0.26658,28307001,0.44598,35622102,0.23016,35271402,0.41884,43329987,0.21565,106730034,0.43974,148712832,0.33675
172665642,0.50245,161755866,0.32751,160298000,0.52929,100060722,0.33512,174374052,0.25059,205891461,0.2152,249832668,0.46773,250320642,0.21182,250976952,0.26116,312840432,0.33502,193747722,0.57431,91406949,0.2361,41200236,0.49977,56404083,0.20978,225489078,0.46851,155576031,0.26426,28313514,0.44785,35645148,0.23025,35290440,0.41983,43338003,0.21629,108748062,0.43637,149061528,0.33985
174498801,0.50443,167522877,0.32154,160644000,0.53668,100808715,0.3364,176233764,0.25393,211102362,0.21252,262224402,0.44932,250786071,0.2128,256711398,0.25717,313055361,0.33894,194683089,0.57803,94081287,0.23242,41687208,0.49636,56692158,0.21037,225708015,0.47245,161595546,0.2573,28333554,0.44831,35707272,0.23016,35352564,0.42029,43624575,0.21587,109292148,0.4419,149663229,0.34204
174994791,0.50892,167946723,0.32363,160704000,0.54065,101373342,0.3379,176843982,0.25766,212203560,0.21344,262378710,0.45402,256537551,0.2115,258885237,0.25787,318304839,0.33804,196160037,0.58213,96205026,0.2298,41848530,0.49889,56723220,0.21087,227706504,0.47225,161820495,0.2606,28396179,0.44809,35738835,0.23014,35466792,0.4202,43692711,0.21604,113209467,0.43467,150743385,0.34486
176604504,0.50983,168793413,0.32595,160844500,0.54537,104526636,0.33171,176899092,0.25914,215419479,0.21284,262709871,0.46155,256826127,0.21312,259411287,0.25967,320935590,0.33826,198944094,0.5815,96834783,0.22977,41937708,0.50171,56874021,0.21113,232424922,0.46517,164479302,0.25966,28557501,0.44882,36009375,0.22886,35489838,0.42173,44138601,0.21481,113673393,0.44118,151594083,0.34753
176721738,0.51663,169158141,0.32882,163367500,0.54173,104827737,0.3329,177296385,0.25974,217646424,0.21234,263944335,0.46318,260205372,0.21276,260394249,0.26156,324707619,0.33859,203325840,0.57722,97550712,0.22979,41985303,0.506,57813897,0.20883,234553671,0.46993,167741814,0.25715,28571028,0.44953,36250857,0.22768,35582022,0.42246,44384592,0.21463,116646327,0.43766,151816527,0.35099
177532356,0.52039,169597518,0.33166,163507000,0.5471,104882346,0.33549,178724736,0.26162,219342810,0.21218,266236911,0.46219,261518493,0.21404,262835622,0.26081,332142459,0.33444,203799786,0.58089,97815240,0.23126,42490812,0.50264,58107984,0.20889,242276586,0.46004,168573474,0.25909,28625136,0.44952,36278412,0.22762,35666190,0.4228,44939199,0.21285,117068169,0.44704,154790964,0.35055
179125536,0.5243,169747818,0.33349,166887500,0.54194,105028137,0.33767,180700680,0.2605,219583290,0.21444,268277985,0.46304,261626208,0.21638,264887718,0.25976,334650966,0.33602,210074811,0.57098,98439486,0.23192,42553437,0.50537,58305378,0.20911,247988487,0.45953,169437198,0.26178,28648182,0.45136,36445245,0.22699,35925708,0.42062,45899115,0.20972,118884795,0.44968,154916214,0.35519
181203183,0.52351,170079981,0.33715,168279500,0.54528,105268617,0.33915,181263804,0.26091,220058238,0.21534,274063533,0.45547,263814075,0.21629,266106150,0.25987,337863879,0.33683,212274702,0.5704,99040686,0.23255,42952734,0.50486,58772310,0.20819,250618737,0.46135,173171151,0.25804,28761909,0.4502,36557469,0.22654,35964285,0.42128,46562940,0.20866,121231980,0.4495,159388641,0.34935
181717710,0.52896,170547414,0.33992,169046500,0.54841,106223523,0.33927,181814403,0.26382,224392890,0.21348,274962327,0.46312,264954852,0.21846,269004936,0.25885,341102844,0.33669,213850848,0.57206,102802194,0.22667,42981291,0.50743,59334432,0.20714,250810620,0.46372,177408108,0.25674,28772430,0.45061,36643641,0.22625,36810975,0.41394,46815945,0.20885,121731978,0.452,159569001,0.35251
184200165,0.53013,172441695,0.33884,169847500,0.55282,107223519,0.3396,182355483,0.26675,229793169,0.21204,286420698,0.44926,266556549,0.21925,279615114,0.25155,347319252,0.33465,214421988,0.57728,103113816,0.22763,42997824,0.51135,59468199,0.20791,253562112,0.46303,181143063,0.25433,28775937,0.45145,36662679,0.22651,36897147,0.41611,46972257,0.20886,122176365,0.45874,160339539,0.35568
186740235,0.52963,176916126,0.33436,170388000,0.55595,107848266,0.34061,182514300,0.26873,230290662,0.21279,287162679,0.45252,270166254,0.21864,280126134,0.25394,353753595,0.33251,215037216,0.58118,105661401,0.22415,43413153,0.51127,59634030,0.20784,256276029,0.46416,182346465,0.25472,28780446,0.45229,36680715,0.22676,37042437,0.41612,47125563,0.20995,122913837,0.46134,160585029,0.35893
190650540,0.52259,179338962,0.33314,175174000,0.5456,110917392,0.33492,182976723,0.27121,231467010,0.21432,291593523,0.4515,273795498,0.21861,281460798,0.25454,354478041,0.33642,215669478,0.58317,107383338,0.22186,43420668,0.51354,59694150,0.2083,257625723,0.46936,182756283,0.25611,28809003,0.45266,36771396,0.22647,37348047,0.41392,47583477,0.20909,123449907,0.46864,160893144,0.36247
191003244,0.52674,179543871,0.33565,175870000,0.54747,113126301,0.33192,187182618,0.26778,231766608,0.21526,294737799,0.4512,276805005,0.21946,287820492,0.25144,362450454,0.33299,217236105,0.58532,107513097,0.22285,43435197,0.51625,59946153,0.20829,268876680,0.45477,182830431,0.25801,28908201,0.45154,36944742,0.22592,37725801,0.41222,48025359,0.20829,124220946,0.4701,162774900,0.36464
192209151,0.52917,179565915,0.33817,177889000,0.54536,113744034,0.33311,188759265,0.26931,233595759,0.21601,296021862,0.45236,281357592,0.2187,288921690,0.25284,364162371,0.334,217599330,0.59139,107987544,0.22331,43593012,0.51791,60003267,0.20872,271824564,0.45631,183084939,0.25986,28920726,0.45177,37032417,0.22595,37746843,0.4133,48834474,0.20582,124293090,0.47685,164557959,0.36635
197702115,0.52055,179776335,0.34178,177917500,0.54999,114107760,0.33446,189981705,0.27014,234302169,0.21686,299030367,0.4522,282810492,0.21944,291620076,0.2523,366063165,0.33686,218931990,0.59266,108047163,0.2245,43937199,0.51825,60249258,0.20891,277827045,0.44988,187175604,0.25701,28957299,0.45216,37090032,0.22594,38281410,0.4082,49277859,0.20528,124723449,0.48073,164914170,0.36878
198455619,0.5253,183100971,0.33925,177996500,0.55546,114680403,0.33547,191150538,0.26942,234790644,0.22386,299721246,0.45481,282849570,0.22157,293373075,0.25385,366973482,0.33931,218958543,0.60011,108578223,0.22509,44206737,0.51859,60313887,0.20916,280396674,0.44889,191531298,0.25381,29192769,0.44955,37189731,0.22572,38597040,0.40536,49306917,0.206,126239976,0.48318,165519879,0.37111
199581867,0.52523,184189143,0.34088,179086000,0.55999,115273086,0.33626,191622480,0.27233,240480000,0.2209,303828945,0.4523,282971313,0.22318,304396578,0.24629,369289605,0.33944,219580785,0.6038,108852270,0.22605,44208240,0.52234,60833424,0.20837,283764897,0.44678,193997721,0.25516,29300985,0.44827,37331514,0.22528,38950746,0.40336,49408620,0.20636,126307110,0.48799,166008855,0.37301
201434064,0.52626,184599963,0.3427,182379500,0.55439,115403847,0.33967,192167067,0.27287,240731001,0.2227,305989257,0.45209,284739342,0.22445,309400065,0.24595,370534590,0.34125,220836291,0.6053,109068201,0.22787,44740803,0.51864,60977712,0.20886,287605062,0.44234,195653526,0.25569,29328039,0.44857,37346544,0.22533,39063972,0.40357,49476756,0.20735,126807108,0.49529,166669674,0.37398
203945076,0.52482,187407066,0.34073,183053500,0.55671,118281090,0.33363,192396024,0.27433,246298614,0.2199,306777330,0.45538,289342530,0.22365,314259765,0.24504,371002023,0.34456,221337291,0.61088,109208481,0.2301,44928177,0.51948,61073904,0.20938,289054455,0.44571,195803325,0.25832,29346576,0.44864,37401654,0.22527,39287418,0.40184,50052405,0.20668,127700391,0.50136,167219271,0.37548
206340858,0.52346,188946639,0.34052,183778500,0.55861,122462436,0.32475,194098422,0.27506,247403319,0.22014,307034343,0.4597,291833502,0.22411,314879001,0.24609,380030544,0.34124,221618853,0.61759,110379819,0.22936,45183186,0.51873,61298853,0.20981,291563964,0.45139,198108426,0.25809,29472327,0.44781,37417686,0.22547,39589020,0.40102,50224248,0.20704,127884759,0.50944,169182189,0.37825
206702580,0.52644,189022290,0.34223,184899500,0.56073,123907821,0.32345,195337896,0.27463,248269047,0.22166,307759290,0.46353,294532890,0.2242,318779286,0.24717,386511480,0.3381,222608829,0.6247,111926907,0.22872,45698715,0.51555,61386528,0.21026,294230787,0.45288,200084370,0.25756,29541966,0.4472,37467786,0.22535,40019880,0.39754,50620038,0.20723,128661810,0.51055,171230778,0.37703
210438537,0.52104,191549835,0.34017,185955500,0.56371,123981468,0.32579,195953124,0.27451,252125244,0.22114,310825911,0.46368,295911642,0.22661,319718661,0.24992,386792040,0.33995,223508124,0.6262,113284116,0.22885,46118553,0.51255,61392039,0.21101,306438153,0.43833,201554805,0.25819,29740863,0.44498,37600050,0.22497,40291923,0.39645,51246789,0.20574,128681349,0.51861,171354525,0.38097
212195544,0.52335,192251235,0.34162,189646000,0.55627,124450905,0.32725,198750207,0.27306,255360702,0.21936,311661579,0.46791,297247308,0.22727,319936596,0.25171,388238427,0.34243,226921938,0.62298,116173383,0.2257,46387590,0.51294,61952157,0.20996,308238747,0.4419,204339864,0.25629,29851584,0.44357,37650150,0.22491,40400640,0.39596,51513822,0.2054,130479939,0.51852,171406128,0.38443
212927004,0.52504,195595911,0.33936,193651000,0.54735,126739974,0.3239,200060322,0.27366,258318105,0.21841,317691114,0.46406,299773851,0.22682,322751715,0.25154,391645227,0.34446,228440469,0.62344,116371779,0.22681,46473261,0.51468,62029812,0.21074,309755775,0.44369,204971124,0.25691,29861604,0.44409,37676703,0.22494,40726791,0.39465,51788871,0.20642,130977432,0.52461,171501318,0.38815
216332301,0.52261,196126470,0.34278,195580500,0.5484,127615722,0.32408,200102907,0.2755,262201857,0.21781,321021762,0.46304,303195180,0.22586,327457107,0.25067,391799535,0.34865,228464517,0.62993,117788607,0.22575,46556928,0.51702,62039832,0.21152,317128491,0.43677,206738151,0.25647,29894670,0.44435,37717284,0.22485,41260857,0.39186,52254300,0.20518,131895264,0.52611,171952218,0.39048
218459547,0.52256,196733682,0.34487,196571500,0.55148,127802094,0.32594,201638973,0.27458,264015477,0.21765,321329376,0.46614,311975706,0.22136,328283757,0.25161,396213345,0.34699,236411880,0.61977,119208942,0.22464,46786386,0.51858,62177106,0.21187,317652036,0.44376,209511186,0.25476,30144168,0.44099,37913676,0.22402,41369073,0.39243,52428648,0.20496,132034041,0.53426,173472252,0.39035
225228057,0.51009,198349407,0.34428,196658000,0.5595,128961909,0.32612,203182053,0.27399,266866668,0.21758,324625455,0.46406,314847939,0.22191,329574333,0.25318,396636189,0.34844,236532621,0.62567,120549618,0.2234,47035884,0.51829,62341935,0.21212,318486201,0.44612,215583306,0.2505,30205791,0.44114,37946742,0.22421,41569974,0.39181,52527345,0.20508,133896759,0.53377,174825954,0.39187
227648889,0.5078,201110418,0.34225,200689500,0.55242,130135752,0.32564,204887457,0.27304,266879694,0.21885,326291280,0.46972,320681583,0.21976,330522225,0.25415,397674261,0.34971,240264069,0.62156,122003520,0.22235,47492796,0.51475,62898546,0.21121,320244210,0.44635,216176490,0.2515,30317514,0.4397,37979808,0.22463,41573481,0.39239,52782354,0.20493,134351667,0.53496,175466232,0.39485
228836760,0.51245,201766227,0.34367,201305000,0.55598,131085648,0.32593,207744159,0.27091,266983401,0.21956,340057758,0.45567,321781779,0.22045,332481636,0.25418,402542979,0.34898,240582204,0.62472,123122253,0.22242,47646603,0.51636,63145038,0.21161,320938095,0.4524,217784199,0.25191,30398175,0.43943,38072493,0.22444,41657649,0.39286,52820931,0.20529,137097147,0.53173,176830956,0.39526
231970014,0.50909,207388950,0.33736,201586000,0.56092,136029015,0.31669,207780231,0.27171,272489892,0.21723,342291216,0.45758,321984684,0.22153,341272182,0.24996,402798990,0.35065,241532601,0.63145,123847701,0.22309,47968746,0.51614,63230709,0.21218,321770256,0.45473,218714055,0.25322,30458796,0.43907,38229306,0.22394,41662158,0.39389,53018826,0.20514,138264477,0.53094,177567426,0.39636
233227023,0.51036,207758187,0.33898,211614500,0.53777,136697850,0.3174,208045761,0.27487,272534982,0.21996,343476081,0.45862,330285753,0.21801,345194010,0.24874,404267922,0.35173,243737502,0.62951,124140786,0.22481,48131571,0.51586,63654054,0.2115,327894981,0.45107,225742584,0.24807,30491361,0.4394,38677200,0.22213,41790414,0.39303,53400588,0.20444,138656760,0.53921,177670131,0.39969
233379327,0.51469,208344858,0.34073,218735500,0.5253,136855665,0.31884,211077312,0.27242,275017437,0.21935,344659944,0.46027,337116387,0.21625,347963538,0.24911,406752381,0.35195,245283087,0.63179,124320645,0.22543,48650607,0.51325,64303350,0.21008,334087842,0.44699,226393383,0.24838,30590058,0.43844,38712270,0.22215,41972778,0.39296,53417121,0.20534,139093632,0.54478,181489254,0.40729
234400866,0.51675,209715093,0.34116,220747000,0.52522,137918286,0.31982,216407952,0.26814,276100098,0.2196,344730084,0.46542,338606862,0.21703,363339228,0.23996,412350555,0.35119,255343167,0.61147,124891284,0.22609,48808923,0.51416,64876494,0.20907,336721098,0.44932,227545182,0.24862,30637653,0.43866,38806959,0.22194,42095523,0.39239,53600487,0.2054,141175788,0.54071,182694660,0.40862
237001056,0.51938,210808776,0.34248,221294500,0.52764,138276501,0.32081,216480096,0.27114,277939269,0.21913,346637892,0.46593,339335316,0.21826,367242519,0.24007,414572490,0.35362,258594156,0.60762,126668331,0.22483,48852510,0.51613,64957656,0.20956,346150920,0.4409,229665414,0.24924,30749376,0.43768,38830506,0.22231,42510852,0.38929,53623533,0.2056,142667766,0.54433,183714195,0.40956
242010555,0.51299,212966583,0.34226,222188000,0.52937,139094634,0.32088,217974078,0.2728,278390670,0.22011,347904921,0.4698,347068251,0.21599,373366743,0.23728,415729800,0.35602,263263977,0.60002,127620732,0.2256,49069443,0.51579,66180597,0.20692,347048211,0.44319,231896868,0.24879,30753384,0.43817,38836017,0.22259,42596022,0.38871,53667621,0.20617,144257940,0.54293,185103969,0.41018
242433399,0.51591,213060771,0.34453,222758000,0.53311,139170786,0.3226,218761149,0.27383,279554994,0.22069,352881855,0.46816,350962023,0.21506,376935867,0.23668,417174183,0.35684,263301552,0.60502,128763513,0.22529,49507317,0.51487,66250737,0.20753,351447492,0.44152,231905886,0.25132,30763404,0.43892,39010866,0.22196,42599529,0.39,53846478,0.20586,145577073,0.54322,186326409,0.41089
243066663,0.51901,214649442,0.34466,224794500,0.53473,139401747,0.32393,219062250,0.27661,280692765,0.22088,352931454,0.4728,351546690,0.21662,379340166,0.23651,425924649,0.35338,265626192,0.60624,129424833,0.22564,49686675,0.51568,66820374,0.2069,351791679,0.44356,232119312,0.25209,30823524,0.43883,39033912,0.2221,42818466,0.38854,53991267,0.20601,148839585,0.53614,187691634,0.41141
243725979,0.52088,218005140,0.34191,224897500,0.5386,141347130,0.32245,219482088,0.2784,281516409,0.22159,355292166,0.4731,352584762,0.21799,380149281,0.23822,427068933,0.3563,271002924,0.5995,132803076,0.22234,49910622,0.51812,66940113,0.20752,352102299,0.44626,232234041,0.25373,30856590,0.43888,39063972,0.22228,42971271,0.38783,53998281,0.20632,149813028,0.53822,188094438,0.41326
244395315,0.52434,218031192,0.34339,226587000,0.54038,141352641,0.32447,220750119,0.28026,282523419,0.22225,359797659,0.47028,354955494,0.21767,386145249,0.2376,432648570,0.35489,275503908,0.59379,134566095,0.22127,50114529,0.52087,67111455,0.20775,353160912,0.44917,235778616,0.25199,30872622,0.43938,39161667,0.22195,43200228,0.38666,54001287,0.20703,151713822,0.53549,188211672,0.41509
244412850,0.5281,220449018,0.34263,227072500,0.54466,142541514,0.3249,224661927,0.27637,283867602,0.22271,361838733,0.47018,357034644,0.21775,388597143,0.23759,438123999,0.35429,275933265,0.59648,134664291,0.22321,50125050,0.5226,67285803,0.20779,354750585,0.44829,241874784,0.24727,30910197,0.43933,39307458,0.22146,43520868,0.38412,54260304,0.20653,151845585,0.54046,190701642,0.4133
245961942,0.52934,221315748,0.34349,230049500,0.54128,143613153,0.32465,226061721,0.27665,284986335,0.22296,363523095,0.47372,358225521,0.21821,388722894,0.23931,439726698,0.35776,290769879,0.56985,135458376,0.2235,50467734,0.52247,67358448,0.20822,355438458,0.45052,245611743,0.24572,30967311,0.43927,39482307,0.22088,43557441,0.38444,54309402,0.20656,152632656,0.54427,192698628,0.41247
255083148,0.51555,223561731,0.34209,235091500,0.53702,143862651,0.3268,227848287,0.27627,286509375,0.22468,368094219,0.47184,363868785,0.21633,394659243,0.23777,444960144,0.35609,292386606,0.57235,135820098,0.22434,50933664,0.51955,67367466,0.20888,355804689,0.45402,249027561,0.24489,31204284,0.43659,39658158,0.22024,43564956,0.38464,54808899,0.20519,152826543,0.54917,195834387,0.40933
