TQSORT_ITER,PVFQSORT_ITER,TQSORT,PVFQSORT
18654499530,0.62384,22962615564,0.72921
18655158846,0.6239,22973208207,0.72912
18665911809,0.62369,22983431112,0.72898
18671840643,0.62364,22984197141,0.72912
18673605165,0.62373,22998456102,0.72883
18673888230,0.62382,23003368908,0.72877
18682938795,0.6236,23003966601,0.72891
18684029472,0.62368,23009201550,0.72893
18684079572,0.62386,23012989110,0.72902
18685942791,0.62397,23021101302,0.72891
18690138666,0.62397,23022520134,0.72909
18693502380,0.62395,23023460010,0.72924
18697509378,0.62386,23024019126,0.72935
18705709245,0.62377,23028309690,0.72933
18713935164,0.62361,23046996990,0.72888
18720210690,0.62358,23061484407,0.72857
18720493755,0.62372,23064644715,0.72856
18720808884,0.62381,23066787492,0.72863
18726777297,0.62375,23070684270,0.72863
18727262265,0.62384,23074528443,0.72867
18732437094,0.62378,23075389662,0.72881
18733478673,0.62392,23075856093,0.72898
18734823858,0.62397,23100410604,0.72835
18737008719,0.62402,23101382043,0.72909
18741351387,0.62393,23102597469,0.72918
18741860403,0.62414,23102977728,0.72928
18745960587,0.62408,23104298865,0.72937
18746592849,0.62413,23109224697,0.72936
18748381920,0.62421,23109528303,0.72946
18758012643,0.62401,23125943067,0.72906
18761375355,0.62405,23134288224,0.72894
18761452509,0.62413,23142420957,0.72874
18764620833,0.6241,23153107287,0.72858
18769500573,0.62407,23160062670,0.72861
18771882327,0.62405,23160144333,0.72872
18785346201,0.62368,23168695401,0.72862
18785500509,0.62384,23169052614,0.72875
18786075156,0.62395,23170249002,0.72883
18787404810,0.62399,23171277555,0.72898
18787583166,0.62411,23172927849,0.7291
18797232927,0.62384,23178903777,0.72913
18801008463,0.62378,23180567598,0.72963
18804818067,0.62376,23181367695,0.7297
18812387175,0.6236,23186954847,0.72965
18815616621,0.62359,23188142217,0.72974
18821547459,0.62348,23190420765,0.72982
18822642645,0.62357,23195793990,0.72983
18827389620,0.62352,23209226301,0.7295
18827462265,0.62362,23212853040,0.72968
18828952740,0.62372,23214590007,0.72974
18835950207,0.62355,23216149119,0.72985
18839402598,0.62353,23219688684,0.72983
18842505291,0.62356,23222037873,0.72986
18843532842,0.62364,23222330958,0.73006
18846477720,0.62367,23226111504,0.73016
18847368498,0.62377,23236177095,0.73002
18849014784,0.62387,23241723165,0.73002
18853009257,0.62395,23248019232,0.72999
18858594906,0.62384,23249209608,0.73006
18863913021,0.62379,23250385956,0.73023
18864087369,0.6239,23253369411,0.73026
18864206607,0.62418,23254603374,0.73038
18864206607,0.62406,23271309219,0.72995
18866427039,0.62422,23278709991,0.72982
18867986151,0.6243,23280134334,0.72993
18868673523,0.62448,23293719951,0.72965
18870766200,0.62453,23302516509,0.72951
18871831326,0.62461,23306089641,0.72957
18875071794,0.62473,23306877213,0.72984
18881016159,0.62471,23312526489,0.72975
18883414446,0.6249,23316073068,0.72983
18883584285,0.62503,23319852612,0.72982
18886068243,0.62512,23323447788,0.72994
18889562718,0.62515,23327574024,0.73003
18892096275,0.62523,23336981301,0.72994
18921984933,0.62438,23342746809,0.72991
18922676814,0.62459,23342871057,0.72999
18926918280,0.62459,23346825450,0.73005
18935158728,0.62448,23353249272,0.72998
18936760926,0.62456,23353785342,0.73005
18939521937,0.62463,23358022299,0.73004
18942398679,0.62469,23373916023,0.72966
18945993354,0.62468,23375836857,0.72976
18948316491,0.62478,23378433039,0.72984
18955304940,0.62469,23380614393,0.72987
18956234295,0.62477,23386166976,0.72983
18959434182,0.62479,23387755647,0.72998
18960420651,0.62487,23393467047,0.72996
18961348002,0.62492,23399378346,0.73003
18962706714,0.62498,23399531151,0.73026
18966307401,0.62503,23402939955,0.73027
18971244255,0.62496,23404174920,0.73041
18976986717,0.62494,23410378302,0.7303
18987902004,0.6247,23411550141,0.7304
18992382948,0.62468,23423514021,0.73037
18993087855,0.62484,23425554093,0.73042
18998795247,0.62477,23429442855,0.73037
19033627272,0.6238,23429712894,0.73045
19033744506,0.62401,23431262988,0.73058
19034790594,0.62411,23431407276,0.7308
19047882726,0.62384,23431833126,0.73092
19049876706,0.6239,23455003374,0.73033
19053436311,0.62389,23455176219,0.73039
19068089058,0.62349,23455555977,0.73048
19077672687,0.62327,23470397601,0.73016
19077894129,0.62337,23476249281,0.73014
19079755845,0.62349,23481681624,0.7303
19080164160,0.62358,23490089907,0.73021
19081211250,0.62378,23491017759,0.73033
19082030385,0.62388,23501528238,0.73013
19087798398,0.6238,23506960581,0.73013
19087885071,0.62389,23508058773,0.73027
19088424648,0.62395,23508927507,0.73046
19089961215,0.624,23511858858,0.7305
19090466724,0.62408,23518205526,0.73048
19093704687,0.6241,23520062733,0.73055
19097440143,0.62408,23521790181,0.7306
19099254264,0.62411,23525584755,0.73062
19099552860,0.62421,23526312708,0.73073
19099655064,0.62432,23527673424,0.73089
19101648042,0.62437,23530034136,0.73098
19101956658,0.62449,23530896357,0.73117
19104900534,0.62448,23532070200,0.73125
19106188104,0.62457,23537490018,0.73125
19111437582,0.62448,23541586194,0.73126
19115603898,0.62448,23544118749,0.73135
19117099383,0.62456,23551526034,0.73128
19121750667,0.62456,23554415301,0.73149
19134110337,0.62426,23557118196,0.73151
19140164922,0.62412,23565241911,0.7314
19142405895,0.62415,23569828065,0.73138
19147966995,0.62409,23576853087,0.73124
19154524083,0.62396,23580932730,0.73122
19158255030,0.62396,23583193242,0.73127
19170368709,0.62368,23584456764,0.73134
19173406272,0.62367,23592552924,0.73128
19178294529,0.62363,23593195707,0.73141
19184063544,0.62357,23596519341,0.73154
19188464829,0.62358,23600963712,0.73157
19188482865,0.62369,23602173627,0.73166
19188893685,0.62376,23605273314,0.73166
19191842070,0.62376,23605758783,0.73179
19200020394,0.62361,23618479173,0.73149
19201400148,0.62366,23624761713,0.73143
19203317976,0.62368,23634311274,0.73128
19208095512,0.62374,23636352849,0.73134
19217024835,0.62352,23636749641,0.73148
19218496773,0.62352,23643866847,0.73148
19222482228,0.62346,23652926430,0.73129
19230672576,0.62328,23657400360,0.73131
19235453619,0.62323,23659016085,0.73142
19237569342,0.62326,23659236525,0.73149
19250041737,0.62301,23660956959,0.73157
19254222081,0.62311,23666371266,0.73159
19255110855,0.62319,23666861244,0.73177
19255247628,0.62329,23670887781,0.73176
19256948022,0.6233,23671454412,0.73187
19260563238,0.62328,23678571117,0.73175
19265352798,0.62321,23683248453,0.7318
19274679414,0.62304,23689294521,0.73176
19283799618,0.62283,23699927745,0.73165
19287347199,0.62282,23700718323,0.7318
19287664332,0.62286,23703384144,0.73189
19295275023,0.62269,23713213764,0.73175
19300022499,0.62264,23727739257,0.73147
19300512978,0.62273,23732851461,0.73148
19303036515,0.62271,23740937100,0.73145
19303206354,0.62278,23742170061,0.73158
19313153709,0.62255,23744496204,0.73161
19313893686,0.62261,23745362433,0.73168
19315626645,0.62263,23747295291,0.73177
19317106098,0.62269,23747902002,0.73188
19319432241,0.62268,23749048290,0.73198
19324196751,0.62265,23752734648,0.73196
19324787430,0.62272,23756828319,0.73199
19326928704,0.62277,23758420497,0.73202
19335374562,0.6226,23759058270,0.73218
19340937666,0.62258,23763125388,0.73229
19342020828,0.62266,23777450481,0.732
19342822929,0.62275,23779117809,0.73204
19345808889,0.62286,23779682436,0.73211
19345833438,0.62297,23802899778,0.73163
19350918588,0.6229,23808746448,0.7316
19356713655,0.62284,23812841622,0.73167
19362578862,0.62273,23813546028,0.7317
19366620429,0.62284,23818779975,0.73173
19370234142,0.62294,23825107104,0.73174
19371466602,0.62299,23830688745,0.73166
19374213084,0.6231,23843499816,0.73137
19378045233,0.62313,23848777350,0.73136
19379344326,0.62329,23852225733,0.7314
19384304727,0.62324,23855572914,0.7315
19391137866,0.62316,23861258262,0.73142
19399330218,0.62307,23863206651,0.7317
19402364775,0.62314,23864517768,0.7318
19408414350,0.62315,23868579375,0.73178
19413386775,0.62313,23873586870,0.73177
19421539047,0.62311,23874486666,0.73194
19423691844,0.62339,23877159501,0.73197
19424436831,0.62351,23879218611,0.73204
19432464354,0.62342,23882372907,0.73213
19436123157,0.62338,23900288166,0.73168
19437319044,0.62343,23902698477,0.73181
19455253341,0.62299,23903297673,0.732
19456947222,0.62308,23906022111,0.73203
19457262852,0.62322,23906282631,0.73216
19457322972,0.62339,23911146840,0.73216
19466583456,0.62329,23918132283,0.73209
19472686638,0.62322,23921879763,0.73212
19481570370,0.62311,23923023045,0.73219
19481757744,0.62323,23936084616,0.73192
19483587396,0.62329,23937743427,0.73193
19484159538,0.62335,23943785487,0.73196
19492988661,0.62324,23961597039,0.7316
19497336840,0.62316,23963722281,0.73174
19498942044,0.62325,23969544402,0.73174
19500074304,0.62337,23974785363,0.73172
19502636418,0.62349,23977871523,0.73175
19504869375,0.62356,23987025294,0.73158
19511066244,0.62345,23993039298,0.73161
19511470050,0.62359,23993066853,0.73171
19512711528,0.62367,23996312331,0.73178
19514276151,0.62375,23997681063,0.73202
19515729552,0.62381,24014418972,0.73179
19522858281,0.62371,24021088284,0.7318
19524716991,0.62376,24025457505,0.73185
19525714983,0.62385,24028800678,0.73188
19528349742,0.6239,24030964497,0.73202
19535501517,0.62388,24034518591,0.73201
19542601689,0.62383,24034741536,0.73217
19543899780,0.62389,24035651853,0.73229
19544313606,0.62402,24039314664,0.73231
19545447369,0.62405,24040158849,0.73237
19548082629,0.62419,24062041527,0.73185
19557346620,0.62405,24071045499,0.73177
19561517946,0.624,24071308023,0.73185
19562850105,0.62404,24072811524,0.73187
19564482363,0.62409,24074007912,0.73195
19573856073,0.62393,24075940770,0.73197
19574499858,0.62407,24076358103,0.7321
19581602535,0.62399,24079307991,0.73216
19583649621,0.62401,24079556487,0.73228
19584551421,0.62409,24084694743,0.73224
19585860534,0.62417,24087275895,0.73232
19589351001,0.6242,24087411165,0.73241
19589526852,0.62436,24091844013,0.73243
19589800398,0.62448,24092646114,0.73261
19590209214,0.62462,24106912590,0.7323
19599198156,0.62442,24116247723,0.73216
19601137026,0.62446,24124669533,0.73204
19601152557,0.62461,24125286264,0.73218
19607137002,0.62456,24128794266,0.73227
19609156032,0.6246,24130743156,0.73228
19610838891,0.62462,24144738591,0.73203
19612352412,0.62467,24151441971,0.73202
19615184565,0.6247,24154219515,0.73201
19618539261,0.6247,24156526620,0.73212
19619277735,0.6248,24166886298,0.73191
19623088341,0.62485,24169419354,0.73243
19626404961,0.62487,24171923352,0.73245
19633870362,0.62478,24172957416,0.73257
19633983087,0.62487,24179815104,0.7326
19634472564,0.62497,24188990418,0.73245
19647253575,0.62466,24195134181,0.73248
19664112726,0.62423,24202029945,0.73252
19665495486,0.62427,24202656195,0.73267
19665761016,0.62439,24219146109,0.7323
19679190822,0.62405,24220217748,0.73251
19682776980,0.62404,24220830972,0.7326
19682920767,0.62413,24222716235,0.73274
19683867156,0.62418,24229115508,0.733
19687843092,0.62415,24235416084,0.73292
19687991889,0.62427,24253363908,0.73258
19689922743,0.62434,24256960086,0.73264
19690566528,0.62444,24261341832,0.7327
19692475839,0.62452,24269284185,0.7326
19694375631,0.62452,24270637887,0.73278
19696721313,0.62457,24274983060,0.73281
19707457242,0.62433,24276907902,0.73295
19707587001,0.62444,24284955465,0.7329
19708005837,0.62455,24292035597,0.73283
19711916142,0.62458,24294054627,0.7329
19716567927,0.62454,24295430874,0.73297
19722627522,0.62439,24298584669,0.73306
19724415090,0.62441,24313230903,0.73286
19724560881,0.62448,24315003441,0.73308
19725007272,0.62457,24325026948,0.73296
19729416573,0.6245,24334788933,0.73285
19729645530,0.62457,24337630605,0.73294
19731575883,0.62464,24340938708,0.73299
19731806844,0.62475,24343748817,0.73306
19735387992,0.62476,24359107473,0.73271
19737628464,0.62475,24359835426,0.73287
19739787774,0.62475,24363094431,0.73294
19748188041,0.62462,24366499728,0.73294
19752058266,0.62457,24381194559,0.7327
19763965533,0.62433,24385115385,0.73271
19774305672,0.62407,24387125397,0.73282
19777327704,0.62407,24389189517,0.73289
19778209965,0.62412,24391306743,0.73298
19786214442,0.62397,24394720557,0.73302
19790800095,0.62392,24395874861,0.73312
19790849694,0.624,24404720016,0.73301
19793350185,0.62403,24406636341,0.73304
19793878239,0.62411,24414443424,0.73297
19794362706,0.6242,24418434390,0.73303
19807276482,0.62394,24421135281,0.73316
19821791955,0.62363,24424419837,0.73323
19824701262,0.62369,24425600193,0.73332
19826440734,0.62374,24427110207,0.73345
19833997317,0.62362,24431274519,0.73345
19834558437,0.6237,24431624217,0.73353
19836372558,0.62383,24432879723,0.73358
19838530365,0.62387,24434763984,0.73368
19845143064,0.62379,24435714381,0.73382
19845231240,0.62385,24442944312,0.73373
19845380037,0.62398,24443965851,0.73388
19846978728,0.62411,24444119658,0.73399
19847889546,0.62418,24446609628,0.7341
19848433632,0.62426,24447154716,0.73432
19851147549,0.62424,24447455316,0.73443
19852511271,0.62429,24454955787,0.7344
19853054355,0.62436,24459860577,0.73456
19854087918,0.62442,24460887126,0.73479
19854331404,0.62449,24471679668,0.73461
19863087882,0.6243,24478215714,0.73452
19870001682,0.62424,24486153057,0.73436
19880226591,0.62407,24488508258,0.73444
19881129393,0.62413,24498284772,0.73433
19881812757,0.62422,24498449100,0.73451
19881985101,0.62437,24501034260,0.7346
19882522173,0.62456,24508815792,0.73446
19885964043,0.62455,24519239097,0.7343
19888532169,0.62454,24520006629,0.73444
19900239537,0.62431,24528033150,0.73431
19902107265,0.6244,24528964509,0.7344
19905119277,0.62439,24533832225,0.73441
19910505027,0.62434,24539666370,0.73435
19921465404,0.62406,24553406796,0.73408
19923945855,0.62413,24557458884,0.73409
19927546542,0.62414,24560186829,0.73422
19930037514,0.62417,24565309554,0.73423
19938560526,0.624,24569849616,0.73423
19944125634,0.62397,24573992886,0.73425
19949020905,0.62392,24584494848,0.73409
19950647151,0.62398,24595435185,0.7339
19969902585,0.6235,24618357438,0.73329
19972476723,0.62355,24618776274,0.73344
19975173606,0.62357,24620149014,0.73354
19978386519,0.62358,24624065832,0.73357
19980581901,0.62359,24645481077,0.73308
19985613444,0.62352,24647726058,0.73322
19991528751,0.62348,24651626343,0.73323
20030901339,0.62236,24653522127,0.7333
20031546126,0.62247,24659263086,0.73326
20041422339,0.62231,24664413366,0.73321
20045393265,0.62233,24668086197,0.73337
20060170761,0.62196,24671349711,0.73343
20065898193,0.6219,24676622736,0.73337
20066731356,0.62197,24681842655,0.7333
20072210793,0.62196,24683004975,0.73356
20073021411,0.62207,24688363671,0.73349
20073115098,0.62221,24690929793,0.73353
20076014385,0.62223,24696875160,0.73349
20081608551,0.62213,24704034951,0.73346
20082963756,0.62221,24707335038,0.73342
20082993816,0.6223,24709895649,0.73354
20086437690,0.62233,24712945236,0.73354
20090380059,0.62231,24713389623,0.73359
20090410620,0.62243,24727163115,0.73335
20094281346,0.62243,24729062907,0.73349
20095391562,0.6225,24732100971,0.73356
20102020293,0.6224,24734997252,0.73359
20106008754,0.62236,24738900543,0.73365
20109216657,0.62233,24746553819,0.73353
20110680579,0.62238,24748873950,0.73355
20112623457,0.62244,24750338874,0.73358
20114476656,0.62247,24756299772,0.73349
20115347394,0.62254,24758111889,0.73356
20119351386,0.6225,24758589843,0.7337
20120890458,0.62255,24760947048,0.73382
20125334829,0.6225,24763019685,0.73388
20126025708,0.62263,24765567771,0.73393
20128216581,0.62268,24779828235,0.73362
20132608347,0.62265,24782571711,0.73367
20141650896,0.62249,24783853770,0.73378
20147936943,0.6224,24784201464,0.73392
20148847260,0.62251,24785846247,0.73402
20153968482,0.62246,24792242514,0.73399
20157456945,0.62249,24793855233,0.73409
20160405831,0.62267,24800411319,0.73403
20170215912,0.62249,24802143777,0.73423
20172467907,0.62252,24806355684,0.73423
20173964895,0.62265,24809283528,0.7343
20174520504,0.62276,24810336129,0.73438
20175569598,0.62286,24814157757,0.7344
20180215872,0.62283,24815301540,0.73447
20185139199,0.62278,24818617659,0.73449
20185493907,0.62286,24824578056,0.73443
20186653221,0.62299,24828867618,0.7344
20190992883,0.62295,24841374081,0.73424
20191769433,0.62308,24843089505,0.73448
20193684255,0.62312,24844392606,0.73463
20199592548,0.62309,24846801414,0.73469
20199893649,0.62318,24854252286,0.73463
20201865585,0.62322,24856167609,0.73468
20202146646,0.6233,24858549363,0.73472
20204826996,0.62327,24862318887,0.73476
20205318477,0.62335,24865299336,0.73483
20205957252,0.62342,24867971670,0.73485
20218876539,0.6231,24869466654,0.73506
20220474729,0.62313,24872430069,0.73529
20223566901,0.62311,24881039253,0.73523
20225862483,0.62312,24883845354,0.73534
20226033324,0.62321,24888799743,0.73534
20227354461,0.62325,24891392418,0.7354
20227824399,0.62335,24908969001,0.73504
20231601438,0.62328,24910213485,0.73508
20231692620,0.6234,24911841735,0.73514
20233239207,0.62343,24929204391,0.73481
20236506729,0.62342,24931266006,0.73491
20239872948,0.62345,24943891707,0.73474
20242539771,0.62346,24948645195,0.73469
20245324830,0.62349,24959234832,0.73448
20247136446,0.62356,24962787423,0.73449
20247174021,0.62364,24965766369,0.73451
20252837325,0.62359,24966807447,0.73459
20253865878,0.62376,24966853038,0.73483
20259714051,0.6237,24969637095,0.73518
20261859834,0.62373,24979254291,0.73504
20265960519,0.62373,24991262259,0.73483
20271352281,0.62363,24997744698,0.73481
20275185432,0.62358,25000206612,0.7349
20276718993,0.62357,25010496651,0.73464
20277036126,0.62368,25016309253,0.73456
20278404858,0.62374,25029953988,0.73442
20281651338,0.62373,25030586751,0.73454
20284974972,0.6237,25033846758,0.73476
20285068158,0.62378,25042102236,0.73463
20287228971,0.62376,25054728939,0.73452
20300832624,0.62342,25055019018,0.73462
20302240935,0.62345,25056654282,0.73471
20306053545,0.6234,25061747448,0.73471
20307235905,0.62346,25065444327,0.73468
20308705839,0.62351,25067716362,0.73475
20310231885,0.62355,25071364644,0.73483
20314051008,0.62351,25072788987,0.73488
20314273953,0.62357,25074041487,0.73496
20314669242,0.62364,25079322027,0.73493
20318337063,0.62359,25089848538,0.73474
20319294975,0.62367,25101590976,0.73454
20320739358,0.62371,25102513317,0.73467
20326888632,0.62361,25103217723,0.7348
20327085024,0.62373,25103427642,0.73491
20328375600,0.62384,25109059383,0.73484
20336031882,0.6237,25109669100,0.73493
20337985281,0.62371,25116895023,0.7349
20340613527,0.62369,25124284773,0.73486
20348116002,0.62363,25126450596,0.73489
20350051365,0.62365,25148716539,0.73438
20355779298,0.62363,25155378336,0.7344
20356678593,0.62372,25163504055,0.73434
20358379989,0.62372,25169962446,0.73433
20363451111,0.62366,25170299619,0.73441
20365520241,0.62372,25173400809,0.73445
20372027229,0.62364,25175332164,0.73455
20372858889,0.62369,25197575061,0.73407
20374085337,0.62374,25208382633,0.73394
20375415993,0.62376,25208889645,0.73406
20376594345,0.62382,25209592548,0.73417
20376719595,0.62391,25209660684,0.73426
20380105353,0.62389,25210781421,0.73441
20384645415,0.62384,25216979292,0.73441
20384694513,0.62397,25217037909,0.73459
20386421460,0.62399,25219520865,0.73465
20387190996,0.62405,25221275367,0.73473
20394577239,0.62388,25224131568,0.73478
20400789138,0.62384,25226844984,0.73482
20406186411,0.62375,25234659582,0.73468
20408540109,0.62382,25241010759,0.73467
20410620762,0.62386,25250633967,0.73452
20411219958,0.62393,25256340357,0.73445
20416276050,0.62383,25260710580,0.73448
20418375741,0.6239,25261298253,0.73466
20426296551,0.62373,25265749137,0.73476
20426438835,0.62382,25268677482,0.73481
20428324599,0.62387,25270492605,0.7349
20428599147,0.62395,25274583771,0.73496
20431182303,0.62397,25275587775,0.73508
20434984392,0.62396,25277013120,0.73521
20443038468,0.6238,25283057184,0.73512
20443079550,0.6239,25288715478,0.73513
20443649688,0.624,25292344221,0.73522
20444543472,0.6241,25297904319,0.73522
20449893150,0.62408,25299863730,0.73529
20453875098,0.62408,25302845682,0.73536
20463546903,0.62387,25304412309,0.73548
20463733776,0.62398,25305073629,0.73574
20465802405,0.62399,25316924784,0.7355
20472338952,0.6239,25318155240,0.73557
20472961194,0.62397,25323594597,0.7356
20473358487,0.62402,25324038984,0.73584
20474405577,0.62408,25324182771,0.7359
20474907579,0.62422,25327319532,0.73593
20484258243,0.62406,25347243300,0.73547
20484840405,0.62409,25351596489,0.73546
20491996689,0.62394,25373648505,0.73497
20492394483,0.62406,25389282210,0.73464
20495406495,0.62405,25389892428,0.73477
20503555260,0.62399,25398732573,0.73466
20505946032,0.62409,25404104796,0.73469
20507500635,0.62413,25414469985,0.7345
20509930986,0.62413,25415379801,0.73461
20510639901,0.62424,25417778589,0.73467
20515387377,0.62416,25420105233,0.73483
20517824241,0.62422,25420802124,0.73508
20521075230,0.6242,25436038536,0.73476
20523310191,0.62421,25446629676,0.73455
20528260071,0.62419,25449791988,0.73453
20531620779,0.62424,25455204792,0.73454
20535554130,0.62419,25457751876,0.73461
20539837680,0.62415,25485487236,0.73395
20553010974,0.62384,25488063879,0.73403
20554816077,0.62382,25488916080,0.73416
20558833095,0.62383,25496769255,0.73406
20562534984,0.62384,25498277766,0.73416
20566427253,0.62385,25498434078,0.73426
20571218817,0.62382,25499281770,0.73436
20578443237,0.62374,25502327850,0.73447
20579745336,0.62385,25503136965,0.73454
20580464271,0.62396,25504550286,0.73463
20588465742,0.62388,25507918509,0.73468
20589295899,0.62396,25510112388,0.73475
20597936145,0.6238,25514088324,0.73473
20599254276,0.62385,25520557737,0.73472
20600674611,0.6239,25526460519,0.73475
20604344436,0.62389,25530815712,0.73483
20617838370,0.62361,25531524627,0.73499
20620442568,0.62364,25532597268,0.73508
20628836823,0.62349,25546622763,0.73483
20630945532,0.62354,25547095206,0.73491
20633092317,0.6236,25549879263,0.73491
20635802727,0.6236,25552957908,0.73505
20641494588,0.62354,25554021531,0.73515
20641611321,0.62372,25564482912,0.73495
20644964514,0.62374,25566829095,0.73501
20647129836,0.62379,25575949299,0.73486
20647415406,0.62388,25576723344,0.73494
20650441947,0.62388,25580299983,0.73502
20654119287,0.62386,25581434748,0.73511
20659936398,0.62378,25582219314,0.73522
20663388789,0.62379,25585755873,0.73524
20663961432,0.62387,25586654166,0.73536
20669795076,0.62375,25593120573,0.73524
20669843172,0.6238,25599258324,0.73514
20672326629,0.62381,25616698134,0.7347
20674645758,0.62383,25618396524,0.73477
20676386232,0.62385,25623497205,0.73472
20683325082,0.62368,25625751204,0.73476
20684005941,0.62372,25630347378,0.73467
20685119664,0.6238,25634776719,0.73468
20685914751,0.62386,25635601365,0.73473
20690196297,0.62386,25637861877,0.73482
20693302497,0.62388,25645961043,0.73465
20693422737,0.624,25647572259,0.73473
20695532949,0.62404,25654910406,0.73461
20698910691,0.62403,25655772627,0.73467
20716387074,0.62362,25663203459,0.73452
20716630560,0.62371,25663255563,0.73459
20722566408,0.6236,25664115279,0.73458
20723636544,0.62363,25667611758,0.73453
20723999769,0.62371,25668173379,0.73459
20727062382,0.62371,25678457907,0.73437
20727604965,0.62379,25680614211,0.73434
20730237720,0.62378,25680743469,0.73438
20733105945,0.62382,25683236946,0.73435
20737516248,0.62375,25686715389,0.7343
20738201616,0.62389,25687033524,0.73436
20739884976,0.62402,25687086630,0.73442
20747519214,0.62389,25692080598,0.73438
20749880427,0.62392,25692510456,0.73444
20754179508,0.62391,25692915264,0.73448
20756766672,0.62397,25695088101,0.73449
20757957549,0.62402,25696303026,0.73449
20758551234,0.62409,25699648203,0.73444
20764888884,0.62399,25700942787,0.73448
20771262606,0.62393,25701200301,0.73452
20771356794,0.62406,25701542484,0.73458
20774107785,0.62403,25704816519,0.73456
20777072202,0.62404,25708213299,0.73451
20779928403,0.62415,25710752868,0.73448
20780139324,0.6243,25711508376,0.73454
20784835197,0.62427,25712951256,0.73458
20789279067,0.62423,25715840523,0.73456
20791348698,0.62436,25715965773,0.73461
20798599671,0.62426,25716938715,0.73469
20822094567,0.62372,25724362533,0.73458
20831219280,0.62359,25725723249,0.73459
20835420666,0.62357,25726915629,0.73464
20842664625,0.62346,25727397591,0.73467
20850481728,0.62341,25732384545,0.73459
20851949658,0.62357,25742544825,0.73437
20864955618,0.62342,25756260201,0.73404
20874507684,0.6233,25761444048,0.73396
20877338334,0.62344,25764254157,0.73393
20881599339,0.62359,25765558260,0.73396
20886821262,0.62356,25765937517,0.73403
20891606313,0.62364,25770927978,0.73399
20899307184,0.62352,25773664440,0.73402
20904773595,0.6235,25773997605,0.73409
20906237016,0.62362,25775582769,0.73409
20916964428,0.62349,25777976547,0.7341
20918686365,0.62355,25778989569,0.73414
20919215922,0.62362,25779601791,0.73419
20926728417,0.62348,25785198462,0.73408
20927430819,0.62358,25785611787,0.73412
20929280010,0.62365,25786387836,0.73421
20929317084,0.62378,25786499559,0.73426
20932696329,0.62376,25791810660,0.73416
20935499925,0.62371,25793194422,0.73418
20938295004,0.62369,25796333688,0.73415
20939382174,0.62379,25801684869,0.73403
20940278964,0.62386,25801902303,0.73408
20944651191,0.62385,25803402798,0.73413
20950172211,0.62376,25803641274,0.73417
20956175694,0.62368,25804655298,0.73424
20963250816,0.62357,25807220418,0.73425
20966016336,0.62359,25810977417,0.73419
20974837443,0.62346,25813552557,0.73419
20980619985,0.62341,25819719867,0.73409
20981685111,0.62351,25819992411,0.73415
20983831395,0.62357,25823020455,0.73416
20990326860,0.62351,25823123160,0.73422
20993131959,0.62353,25823934279,0.73424
20995374936,0.62359,25828668729,0.73417
20996076837,0.62368,25830271929,0.73418
20996675031,0.62379,25830779943,0.73422
20996959098,0.62388,25830878640,0.7343
20997701079,0.62396,25832415207,0.73431
21005315778,0.62386,25833381135,0.73433
21009366363,0.62385,25841731803,0.73417
21009430491,0.62393,25842451740,0.73421
21011421966,0.62394,25844437704,0.73423
21014581272,0.62397,25845002832,0.73427
21017954505,0.62394,25847553423,0.73425
21019567224,0.62399,25847956728,0.73429
21024068709,0.62394,25847985786,0.73436
21031381806,0.62381,25851977754,0.7343
21034657845,0.62382,25858809891,0.73417
21037842702,0.62383,25863897045,0.73409
21042820638,0.62377,25869946119,0.73397
21051156777,0.62362,25872183084,0.73397
21052999956,0.62367,25873837887,0.73398
21056804049,0.62367,25878551295,0.73388
21057835608,0.62372,25880717619,0.73391
21081976794,0.62312,25882251180,0.73393
21089979267,0.62297,25889089329,0.73383
21090649605,0.62304,25891326294,0.73384
21091274352,0.62318,25893781194,0.73382
21095049387,0.62318,25894401933,0.73389
21095163114,0.62329,25895184996,0.73392
21102128016,0.6232,25896938997,0.73392
21105575898,0.62325,25901227056,0.73386
21113616447,0.62306,25903004103,0.73387
21116555814,0.6231,25905744573,0.73388
21116810322,0.62325,25906583748,0.7339
21117904005,0.62334,25909983534,0.73385
21122802783,0.62332,25912028115,0.73387
21123451578,0.62336,25916824188,0.73379
21124554780,0.62344,25920677880,0.73374
21127969095,0.62355,25923536085,0.73374
21131811765,0.62358,25928402298,0.73369
21134182998,0.62363,25929556101,0.7337
21134521674,0.62371,25935679824,0.73359
21136584291,0.62374,25935782028,0.73365
21149032137,0.62357,25936704870,0.7337
21153483522,0.62357,25938158772,0.73372
21154872294,0.62365,25943212359,0.73364
21155036622,0.62375,25945027482,0.73364
21160224978,0.62368,25948934280,0.73358
21166840683,0.62357,25951444290,0.73359
21170915817,0.62354,25954265421,0.73355
21174990951,0.62351,25957039959,0.73355
21176625213,0.62357,25957982340,0.73362
21178755465,0.62363,25959882633,0.73363
21179320092,0.62369,25960379625,0.73368
21180100149,0.62373,25962775407,0.73371
21190591590,0.62353,25963612077,0.73376
21191384172,0.62357,25974942192,0.73349
21192405210,0.62362,25976706213,0.73353
21194860611,0.62365,25978595484,0.73353
21200825016,0.62355,25980567921,0.73353
21202328016,0.62362,25981660602,0.73357
21207204249,0.62362,25983271317,0.7336
21208221780,0.6237,25983561396,0.73367
21210883092,0.62374,25985811387,0.73367
21212434188,0.62382,25990879503,0.73359
21216712728,0.62378,25991966673,0.73362
